id,input_length,output_length,input_tokens,output_tokens,energy_kwh,carbon_kg
06b6e2a8279feb2c6be3c3b8a2a7052df536a39a,8686,97,2115,19,0.000721,0.000515
faa7faaba1584ceb46f7d6adda28d0039d069ff4,8886,434,2240,100,0.000738,0.000526
398fc68926df668bfa5fdae99851c6b767ad64ac,8945,382,2153,100,0.000727,0.000519
f577ace0b8ae351e6b80f73ba7fea4c06c3bb21d,8976,372,2192,99,0.000743,0.00053
df8d078e1c61dee1eef335fe53d516c9279ee22e,9044,382,2263,100,0.000747,0.000533
676a932023a2f93a668f1034a07069c1c4e9195b,9081,58,2359,16,0.000763,0.000545
d43ff8d2aab962c1c71bdd776666c54e9bb6326d,9100,123,2312,36,0.00077,0.000549
0fd9ae68b8e5f94eb199cf6030efec67ea9b537d,9251,430,2392,100,0.000764,0.000545
1b2d8a88cc8f546a83d4e87ccf852a47be9bf71a,9300,58,2332,16,0.000767,0.000547
7173f3bec6cf4956e8db0343a20d89e36030fae6,9328,58,2375,16,0.000763,0.000544
dcafa57e3c3966d8ade608ae2aa39b331d0e88c1,9399,418,2368,100,0.000763,0.000544
0c8e9b25dc8d48fe9db9bef12c15ac2fcc7b1f58,9456,58,2230,16,0.000754,0.000538
6f4494caae7f67bcd1317f403f28b6e5ebeff667,9477,430,2443,100,0.000785,0.00056
5814e3347584e29dce49b61670270ab0f88f872f,9492,58,2363,16,0.000756,0.00054
2966aa3ef5c378dcd45f41e5e7d405ea579ab8d9,9512,58,2541,16,0.000788,0.000562
0a2693ea6d1d636b7961b9df51d14d0aa6cc0885,9575,370,2450,98,0.000783,0.000559
d89f19e1cb883157cfea3a7a4748d2b54f8f2cb6,9595,423,2472,99,0.000786,0.000561
c35ae23d8e31fcbbf50540b486c9dbb989365959,9611,62,2403,16,0.000754,0.000538
10462a1c443dc1ed555e2cefb264952cebd41c2e,9668,82,2333,17,0.000754,0.000538
c3ac9f5470aace31b41093694d7fce3e1e5e3883,9847,388,2591,100,0.000806,0.000575
