id,input_length,output_length,input_tokens,output_tokens,energy_kwh,carbon_kg
5089461d5af840eb2b0091755fe765a8c812a269,5794,480,1279,98,0.00061,0.000435
10df276b0775dd707d56c6ef6aa3ec9e70f74adb,5846,409,1310,97,0.000617,0.000441
f3385b06a6b81dc38af1d9519dd214946beb69f9,5850,443,1357,97,0.00062,0.000443
06419b68c83760a6035058c28d4a4a34c2e4433f,5874,375,1400,97,0.000633,0.000452
985910b55fdc95ae9dea1dd906d53a951928db62,5891,388,1445,97,0.000627,1e-06
be06906f7a7723c2f6d626d2feb0d3c3a7c50294,5906,176,1280,33,0.000616,0.000439
c611ef2ba9e73788f5fd52c3d45068d2f17245b6,5911,406,1464,98,0.000628,0.000448
f2932f1d3bce7c41bf1e2c6a173d26e017b33081,5912,116,1337,30,0.000623,0.000444
a74ccf85495f451501e3a3f3c0ebcbf4619cf7b6,5925,406,1503,98,0.000633,0.000451
c80c201a6db0c465d1060c82d687ca1406b8adec,5942,373,1481,98,0.000632,0.000451
8e65457def9785276d1c53d7c191a2dbc8ef34ab,5963,498,1468,98,0.000628,0.000448
a32a90f23b1fe17578ce491f3785ad725db01daa,5964,413,1581,97,0.000661,0.000471
b7b60ce493782b1766b0f3030587b8fa7582a1b4,5973,439,1364,98,0.000627,0.000447
2428c9cc205bff07943a7d9782c75a7be7cfd283,5992,402,1501,97,0.000634,0.000453
c0f2f29866b4c87d9a53fbd3fb729e6b8dd92fdb,6025,407,1435,98,0.000629,0.000449
00eb8ba695cba4099488bae9330a109730ad4d39,6107,431,1477,98,0.000631,0.00045
9d8926d5f41b49ee86f0c1c2aea197763455e1f8,6147,520,1422,98,0.000622,0.000444
ec77931c0d4c5d694111b242e0d2f9715ccdd905,6200,67,1481,16,0.000629,0.000449
f6f11e89883e048359708a1f957d3f3ba33c9ea2,6202,85,1597,20,0.000658,0.000469
3a8c6ca8154c3a4a3e3d81bef88e752a1d02b05d,6235,408,1479,97,0.000632,0.000451
ae021c9412d703735b2dfe320b31235037998d5e,6266,436,1481,96,0.00063,0.000449
183e6a145f5dd85b3ca4a78c84d8e773d43c0671,6274,375,1604,98,0.000665,0.000474
320a90ff60e74925c0dc3298ec4dfc83c3b8bbfe,6313,550,1341,99,0.000624,0.000445
d4d90412dd3cee58486d19f7af5e62592064b0d9,6323,426,1383,98,0.000629,0.000449
15ce4fa146c8095b91abab975ad30507d478b025,6353,386,1612,98,0.000669,0.000477
3e6653f0234c264a91789221215be8191ab515f1,6374,400,1653,97,0.000671,0.000479
9c7a455c83a35e000c32ab5712c2ea310840aa85,6376,207,1485,55,0.000637,0.000454
0e128eb71fc968e226f2264ed77cf239b1dddddb,6392,429,1613,98,0.000663,0.000473
45e8d92555003f56ff5096abf8e67a164e0e47be,6393,463,1391,96,0.000629,0.000449
cf0acae1a92cff9d4f76f79c6398a8e8051439e1,6430,427,1492,98,0.000636,0.000454
54f19fc0471733df1defde806f065262b3dfeca6,6453,477,1528,98,0.000638,0.000455
acef3dcc1c0e94254685326f9ff4459dd5241dfb,6455,60,1675,20,0.000664,0.000474
4bcdd6896cca9eae70eeacee4105144164a11c15,6461,142,1647,41,0.000664,0.000474
0953a85cee13aba3aebad5a7f625349e9a848679,6467,58,1455,16,0.000634,0.000452
44656dd9ae04f90248e8a8f2e280840850d65e3d,6486,398,1595,96,0.000659,0.00047
d1c6d891ee60600141277f676266808edf434dc2,6489,433,1424,98,0.000632,0.000451
f2b57ae4351196a4e60c0f5f0742eecbaa983345,6492,461,1497,98,0.000637,0.000454
d26c7635fbaf8ffaaa93e6241158f7064f83a03c,6511,393,1703,98,0.000669,0.000477
b0bad98befd8ab27605dc64816a529e6a729c6ba,6553,437,1614,98,0.000666,0.000475
54eda1d633261e9b9daa731398c6c564fa865c5b,6585,401,1606,98,0.000663,0.000473
dbeea9a9e529f1abf9ede133becc417d8280612e,6590,451,1565,98,0.000654,0.000466
3a1681ddde8420d3a7f8a5f49a3be3833f54a98c,6631,78,1592,26,0.000655,0.000467
e0899e1b017634c66815988009ca2513fc33b2d5,6635,420,1603,98,0.000662,0.000472
010848ae03bc64e5b1167ca85161bfbb3b84b341,6648,145,1615,31,0.000658,0.00047
53349bb59dda89c4dc60c6c1bab84aef08e9edf4,6653,85,1690,24,0.000667,0.000476
07c351e3489286a82551e53ade4c1e607ec31633,6683,384,1648,98,0.000671,0.000478
6527821f1f1ed954e44ae7ed28542d21ecd3b4a1,6729,369,1815,92,0.000691,0.000493
3febb2d4331eac37bbc28bbc4a2b07e3c0209bc9,6758,402,1634,98,0.000664,0.000474
f2f73ade5236f089d6eeac9a5dbc489fc374c195,6774,116,1622,31,0.000667,0.000476
ee18c099a044c40e4f790a13241b325962b8cd61,6794,438,1581,98,0.000655,0.000467
0dfd0df01aeeeec0f50a20c1e0a657e2edce9a1e,6826,428,1668,97,0.000667,0.000476
c2819125718c185c1d7868e8abbe050e00acb32c,6836,466,1632,99,0.000671,0.000479
2d1c0a8c4820580d16220cf7b1585b0db6685c65,6860,504,1631,98,0.000665,0.000474
0c3a5962f929c046ba3bd383c1c1640ad9d01ae8,6869,410,1677,99,0.000666,0.000475
152b05bb0925096129a150a3f87d61be7e6920ec,6890,416,1676,98,0.000664,0.000474
f88d15c780a7ae55a78887bacc55a185c7802a91,6903,99,1756,27,0.000671,0.000479
e0bdcc529cb7d9bd7655c0118f789ecfaaf9c8b6,6937,377,1861,98,0.000686,0.000489
61496c72d275dc70dbf7d2e01ac6c13c891329b7,6948,415,1632,96,0.000663,0.000473
6682319063b0c8c84ee1b93761fab51617864fc7,6950,423,1579,98,0.000656,0.000468
d862d9da5fc997843e80a600fa7efba29c59e1fd,7011,422,1596,98,0.000656,0.000468
de82c06bc69a515f3e18311f446916a9cce730be,7033,374,1729,98,0.000671,0.000478
143d0b4d6dee5c43b38fbbd2b3b6584a71aba6f8,7044,413,1687,98,0.000671,0.000479
2e059199c60762807dc7d8715bfba7bedf383a8e,7073,406,1888,96,0.000706,0.000504
258c8d1c7bc3b6fcecd72a344d28fd9c930972a9,7122,415,1756,98,0.000682,0.000486
6f9118ac1c7481ac4ff1d99d98b482019951935d,7131,406,1789,98,0.000681,0.000486
17f2453b715bdbee6c2d88c0cebb3cfc96fccac6,7145,181,1733,44,0.000682,0.000486
469c6ac05092ca5997728c9dfc19f9ab6b936e40,7146,462,1623,98,0.000664,0.000474
8e94c02e765221aff188fb9bb10bd9a60435ef7c,7154,444,1640,96,0.000666,0.000475
d9813437e5f72726406523572ba8c82aff3a551b,7183,409,1704,98,0.000666,0.000475
9f7dbbb211c8d5dba4594e6e8b4df3a282b80f47,7259,401,1766,97,0.000678,0.000483
5683958ee5cd3378a903c549ddc2f03c88fa1b6f,7271,396,1955,96,0.000722,0.000515
ea70281fc0ae1b1722eae2723f26a419123d491d,7285,445,1657,98,0.000671,0.000478
b20072a6cef6af8b6e1daa00265fc6bb32797eed,7325,502,1681,98,0.000673,0.00048
9ca1d8cc633531cb64154d54bcb1f6e7fd235d4a,7390,462,1585,97,0.00066,0.000471
c2ba013e9af7288c79498f2c7016b2803652e14a,7425,436,1783,98,0.000681,0.000486
614d08e0137faaef443aeb14beaab2c2cb08404b,7505,439,1862,98,0.000698,0.000498
c55395bc134e866c06e13b64521c6f0ef0f58a84,7529,480,1722,98,0.000668,0.000477
52a7717f3e3ba1b65fea58845bca23976b549bc5,7561,278,2039,98,0.000735,0.000524
27d123a9ee10c4e8913e8b17ba969d865df5de39,7570,429,1659,92,0.000669,0.000477
481852927eb65b181a74c14099b4b6b82e8b9128,7585,98,1804,22,0.000685,0.000488
2ca1c1352ac3326a1a58c5e4838211f166b67aaa,7614,440,1893,98,0.000692,0.000494
31d449569a76d8becda48ccd0332fd00ce0a2cf0,7619,367,1955,99,0.000719,0.000513
a807cea970074400155df959aa805daca7672634,7721,144,1745,29,0.000674,0.000481
2921080a41634e92825238311cc29e7d8a6a6c04,7781,428,2129,95,0.000733,0.000523
fe590d04846ec55a287e21166634af4a61077977,7808,420,1896,97,0.000701,0.0005
97341e6a10a42f06a1039ce46ed5064a7ce0de62,7836,388,2071,98,0.000738,0.000527
0439bdd9b93cadd6d24b0bbfe872c323a535cfba,7850,41,2008,11,0.000728,0.00052
80c4b62473f179325602d5de85463991f0287167,7868,409,1862,98,0.000695,0.000496
b3f3991c42e1ef38f3de3eb5750d9817197be8f0,7897,376,2005,98,0.000727,0.000519
16bc13fb472562396add5afec8ce7d8f07aa82ce,7909,58,1938,16,0.000723,0.000516
c1a58bf785f7a5b92b5ecbd8b7a4f8c088189cea,7931,380,1910,97,0.000701,0.0005
05bf5abb00b52998ca4b65ba014d6c0e22894012,8029,374,1949,97,0.000718,0.000512
ef52c03e46ff2a2cc4db02978ad1d9762370ace7,8040,459,1885,98,0.000694,0.000495
4c62bb5762def0c19a0a8953f4fd4021c4cec93b,8083,387,2141,96,0.000737,0.000525
b02f77d3c8866a5b7c36c4abb06702a3435e1f06,8095,91,2063,29,0.000738,0.000527
a2597f2db4bb9e5cab4c1b08d43c5c1850de2c1e,8096,57,2069,18,0.000735,0.000524
d84483d7e2161730de62d0a277c301ac31644372,8131,346,2084,98,0.000736,0.000525
809ceeb0a64841f31128384ab5703af4e3a2b9b1,8187,381,2067,98,0.000733,0.000523
d24e159600cefc33421382f8bbf4dd4245a3bca9,8190,199,1947,51,0.000726,0.000518
96db0090932170a01a3dd67248183c5ae7360eed,8192,512,1834,98,0.000688,0.000491
0b8fabfae79c9bfc8981a213c2117e394656dd8a,8193,374,1984,71,0.000725,0.000517
2b6ac8c0fdc51a434e659ded956df5153466bdad,8202,475,1887,98,0.000699,0.000499
a4012b8e0b16ad5506d419743065933ad10e2066,8224,412,2056,98,0.000729,0.00052
7661803c32a1511bf302a8a5abdc3c462f080fb2,8248,205,1937,45,0.000722,0.000515
e4343041de9b9f5efb4f5539f49bccfb9da36a8f,8274,420,1928,98,0.000719,0.000513
d2912725c0878dc3d44478f5f70e88efb0988a59,8291,186,2051,44,0.000738,0.000526
e7bf630eed5ef955ae27b6c3f43062c7772246b2,8327,449,2040,98,0.000734,0.000523
5e0979d37ac3fecaa87fa7ecbafb2ec91b74a6b8,8334,0,1819,0,0.000681,0.000486
a5ca926be994dc0b3ff68df3b3c846306f2b47d3,8357,389,2058,98,0.00073,0.00052
ece80b926a37ec20d06e8e4fc4886d37f60002de,8363,355,2045,79,0.000727,0.000519
76e5a6b2cfe48a6ddb6362de1a5b554fdc9ff745,8462,406,2064,97,0.000736,0.000525
a30a6ff9050dee80dfa6a5af24bf24660931efcb,8490,419,2038,97,0.000735,0.000524
87edb976f8c49008f2bd83f9e567784616319e5b,8495,394,2216,98,0.000759,0.000541
4dcf206f63daa3ffdb4c77b2441e7aed78d2c8c5,8527,422,2166,98,0.000737,0.000526
e738321378f0cf12a7ceff643d90533f3ab1068a,8537,221,2108,59,0.000734,0.000524
a25242b9039a0b1d1f273c81f979c33ccce2f3b5,8619,405,2293,98,0.000779,0.000556
04c28c2d6c524d96e046cadf32eb44803f83a98c,8631,486,2037,97,0.00073,0.000521
06b6e2a8279feb2c6be3c3b8a2a7052df536a39a,8686,416,2044,98,0.000735,0.000525
faa7faaba1584ceb46f7d6adda28d0039d069ff4,8886,444,2179,98,0.000758,0.00054
398fc68926df668bfa5fdae99851c6b767ad64ac,8945,444,2016,99,0.000739,0.000527
f577ace0b8ae351e6b80f73ba7fea4c06c3bb21d,8976,400,2141,96,0.00075,0.000535
df8d078e1c61dee1eef335fe53d516c9279ee22e,9044,386,2189,98,0.000774,0.000552
676a932023a2f93a668f1034a07069c1c4e9195b,9081,390,2240,98,0.000797,0.000569
d43ff8d2aab962c1c71bdd776666c54e9bb6326d,9100,421,2225,98,0.00078,0.000556
0fd9ae68b8e5f94eb199cf6030efec67ea9b537d,9251,398,2334,97,0.000811,0.000579
1b2d8a88cc8f546a83d4e87ccf852a47be9bf71a,9300,395,2209,100,0.000778,0.000555
7173f3bec6cf4956e8db0343a20d89e36030fae6,9328,386,2270,98,0.000792,0.000565
dcafa57e3c3966d8ade608ae2aa39b331d0e88c1,9399,347,2262,85,0.000789,0.000563
0c8e9b25dc8d48fe9db9bef12c15ac2fcc7b1f58,9456,494,2128,98,0.000742,0.000529
6f4494caae7f67bcd1317f403f28b6e5ebeff667,9477,439,2346,98,0.000799,0.00057
5814e3347584e29dce49b61670270ab0f88f872f,9492,373,2254,98,0.000786,0.000561
2966aa3ef5c378dcd45f41e5e7d405ea579ab8d9,9512,112,2427,27,0.000819,0.000584
0a2693ea6d1d636b7961b9df51d14d0aa6cc0885,9575,386,2362,97,0.000803,0.000573
d89f19e1cb883157cfea3a7a4748d2b54f8f2cb6,9595,418,2409,97,0.000812,0.00058
c35ae23d8e31fcbbf50540b486c9dbb989365959,9611,156,2306,33,0.000805,0.000575
10462a1c443dc1ed555e2cefb264952cebd41c2e,9668,430,2219,97,0.000786,0.000561
c3ac9f5470aace31b41093694d7fce3e1e5e3883,9847,402,2408,97,0.000823,0.000587
