id,input_length,output_length,input_tokens,output_tokens,energy_kwh,carbon_kg
0dfd0df01aeeeec0f50a20c1e0a657e2edce9a1e,6826,487,1527,100,0.000656,0.000468
c2819125718c185c1d7868e8abbe050e00acb32c,6836,481,1428,100,0.000643,0.000459
2d1c0a8c4820580d16220cf7b1585b0db6685c65,6860,538,1453,100,0.000642,0.000458
0c3a5962f929c046ba3bd383c1c1640ad9d01ae8,6869,466,1494,100,0.000649,0.000463
152b05bb0925096129a150a3f87d61be7e6920ec,6890,466,1558,100,0.000667,0.000476
f88d15c780a7ae55a78887bacc55a185c7802a91,6903,464,1557,100,0.000671,0.000478
e0bdcc529cb7d9bd7655c0118f789ecfaaf9c8b6,6937,466,1581,100,0.000676,0.000482
61496c72d275dc70dbf7d2e01ac6c13c891329b7,6948,473,1469,100,0.000649,0.000463
6682319063b0c8c84ee1b93761fab51617864fc7,6950,533,1396,100,0.000651,0.000465
d862d9da5fc997843e80a600fa7efba29c59e1fd,7011,527,1436,100,0.000649,0.000463
de82c06bc69a515f3e18311f446916a9cce730be,7033,437,1570,100,0.000678,0.000484
143d0b4d6dee5c43b38fbbd2b3b6584a71aba6f8,7044,340,1555,69,0.000517,0.000369
2e059199c60762807dc7d8715bfba7bedf383a8e,7073,476,1641,101,0.000685,0.000488
258c8d1c7bc3b6fcecd72a344d28fd9c930972a9,7122,472,1630,100,0.000684,0.000488
6f9118ac1c7481ac4ff1d99d98b482019951935d,7131,486,1565,100,0.000672,0.00048
17f2453b715bdbee6c2d88c0cebb3cfc96fccac6,7145,495,1520,99,0.000654,0.000467
469c6ac05092ca5997728c9dfc19f9ab6b936e40,7146,507,1467,100,0.000646,0.000461
8e94c02e765221aff188fb9bb10bd9a60435ef7c,7154,478,1513,100,0.000658,0.000469
d9813437e5f72726406523572ba8c82aff3a551b,7183,481,1515,100,0.000654,0.000466
9f7dbbb211c8d5dba4594e6e8b4df3a282b80f47,7259,461,1577,101,0.000676,0.000483
5683958ee5cd3378a903c549ddc2f03c88fa1b6f,7271,477,1736,100,0.000698,0.000498
ea70281fc0ae1b1722eae2723f26a419123d491d,7285,513,1467,100,0.000651,0.000465
b20072a6cef6af8b6e1daa00265fc6bb32797eed,7325,529,1529,100,0.000655,0.000467
9ca1d8cc633531cb64154d54bcb1f6e7fd235d4a,7390,522,1455,101,0.000646,0.000461
c2ba013e9af7288c79498f2c7016b2803652e14a,7425,477,1580,100,0.000672,0.000479
614d08e0137faaef443aeb14beaab2c2cb08404b,7505,475,1594,100,0.000677,0.000483
c55395bc134e866c06e13b64521c6f0ef0f58a84,7529,515,1549,100,0.000669,0.000478
52a7717f3e3ba1b65fea58845bca23976b549bc5,7561,335,1764,100,0.000696,0.000497
27d123a9ee10c4e8913e8b17ba969d865df5de39,7570,512,1501,101,0.000655,0.000467
481852927eb65b181a74c14099b4b6b82e8b9128,7585,526,1637,100,0.000683,0.000488
2ca1c1352ac3326a1a58c5e4838211f166b67aaa,7614,511,1592,100,0.000673,0.00048
31d449569a76d8becda48ccd0332fd00ce0a2cf0,7619,90,1784,24,0.000289,0.000206
a807cea970074400155df959aa805daca7672634,7721,521,1563,100,0.000665,0.000474
2921080a41634e92825238311cc29e7d8a6a6c04,7781,450,1873,101,0.000705,0.000503
fe590d04846ec55a287e21166634af4a61077977,7808,466,1687,100,0.000676,0.000482
97341e6a10a42f06a1039ce46ed5064a7ce0de62,7836,456,1886,98,0.000708,0.000505
0439bdd9b93cadd6d24b0bbfe872c323a535cfba,7850,541,1711,100,0.000684,0.000488
80c4b62473f179325602d5de85463991f0287167,7868,453,1712,98,0.000681,0.000486
b3f3991c42e1ef38f3de3eb5750d9817197be8f0,7897,448,1809,100,0.0007,0.000499
16bc13fb472562396add5afec8ce7d8f07aa82ce,7909,469,1761,100,0.000699,0.000499
c1a58bf785f7a5b92b5ecbd8b7a4f8c088189cea,7931,383,1703,81,0.000597,0.000426
05bf5abb00b52998ca4b65ba014d6c0e22894012,8029,423,1776,101,0.0007,0.000499
ef52c03e46ff2a2cc4db02978ad1d9762370ace7,8040,487,1703,100,0.000688,0.000491
4c62bb5762def0c19a0a8953f4fd4021c4cec93b,8083,395,1910,100,0.000723,0.000516
b02f77d3c8866a5b7c36c4abb06702a3435e1f06,8095,17,1794,4,0.000704,0.000502
a2597f2db4bb9e5cab4c1b08d43c5c1850de2c1e,8096,504,1803,100,0.000701,0.0005
d84483d7e2161730de62d0a277c301ac31644372,8131,393,1925,100,0.000729,0.00052
809ceeb0a64841f31128384ab5703af4e3a2b9b1,8187,420,1832,100,0.000698,0.000498
d24e159600cefc33421382f8bbf4dd4245a3bca9,8190,434,1735,100,0.000684,0.000488
96db0090932170a01a3dd67248183c5ae7360eed,8192,501,1639,100,0.000677,0.000483
0b8fabfae79c9bfc8981a213c2117e394656dd8a,8193,531,1686,100,0.000679,0.000484
2b6ac8c0fdc51a434e659ded956df5153466bdad,8202,530,1690,100,0.000678,0.000484
a4012b8e0b16ad5506d419743065933ad10e2066,8224,491,1914,100,0.000713,0.000509
7661803c32a1511bf302a8a5abdc3c462f080fb2,8248,510,1798,100,0.000698,0.000498
e4343041de9b9f5efb4f5539f49bccfb9da36a8f,8274,510,1738,100,0.000686,0.000489
d2912725c0878dc3d44478f5f70e88efb0988a59,8291,341,1824,64,0.000512,0.000365
e7bf630eed5ef955ae27b6c3f43062c7772246b2,8327,473,1853,100,0.000704,0.000502
5e0979d37ac3fecaa87fa7ecbafb2ec91b74a6b8,8334,542,1636,100,0.00068,0.000485
a5ca926be994dc0b3ff68df3b3c846306f2b47d3,8357,434,1914,100,0.000718,0.000512
ece80b926a37ec20d06e8e4fc4886d37f60002de,8363,500,1868,100,0.000712,0.000508
76e5a6b2cfe48a6ddb6362de1a5b554fdc9ff745,8462,504,1844,100,0.000706,0.000504
a30a6ff9050dee80dfa6a5af24bf24660931efcb,8490,477,1814,100,0.000705,0.000503
87edb976f8c49008f2bd83f9e567784616319e5b,8495,285,1885,59,0.000499,0.000356
4dcf206f63daa3ffdb4c77b2441e7aed78d2c8c5,8527,391,1918,70,0.000563,0.000402
e738321378f0cf12a7ceff643d90533f3ab1068a,8537,502,1886,100,0.000717,0.000511
a25242b9039a0b1d1f273c81f979c33ccce2f3b5,8619,467,1988,100,0.000742,2e-06
04c28c2d6c524d96e046cadf32eb44803f83a98c,8631,496,1870,100,0.000711,0.000508
06b6e2a8279feb2c6be3c3b8a2a7052df536a39a,8686,476,1855,100,0.000701,0.0005
faa7faaba1584ceb46f7d6adda28d0039d069ff4,8886,514,1940,100,0.000732,0.000522
398fc68926df668bfa5fdae99851c6b767ad64ac,8945,498,1823,100,0.000695,0.000496
f577ace0b8ae351e6b80f73ba7fea4c06c3bb21d,8976,466,1922,100,0.000731,0.000521
df8d078e1c61dee1eef335fe53d516c9279ee22e,9044,481,1946,100,0.000733,0.000523
676a932023a2f93a668f1034a07069c1c4e9195b,9081,455,2041,100,0.00074,0.000528
d43ff8d2aab962c1c71bdd776666c54e9bb6326d,9100,429,2063,100,0.000741,0.000529
0fd9ae68b8e5f94eb199cf6030efec67ea9b537d,9251,393,2073,100,0.000742,0.00053
1b2d8a88cc8f546a83d4e87ccf852a47be9bf71a,9300,488,1960,100,0.000732,0.000522
7173f3bec6cf4956e8db0343a20d89e36030fae6,9328,419,2091,100,0.000741,0.000529
dcafa57e3c3966d8ade608ae2aa39b331d0e88c1,9399,498,2045,100,0.00074,0.000528
0c8e9b25dc8d48fe9db9bef12c15ac2fcc7b1f58,9456,553,1971,101,0.00074,0.000528
6f4494caae7f67bcd1317f403f28b6e5ebeff667,9477,470,2077,100,0.000748,0.000534
5814e3347584e29dce49b61670270ab0f88f872f,9492,449,1978,95,0.000725,0.000517
2966aa3ef5c378dcd45f41e5e7d405ea579ab8d9,9512,503,2112,100,0.00075,0.000535
0a2693ea6d1d636b7961b9df51d14d0aa6cc0885,9575,468,2082,100,0.000755,0.000539
d89f19e1cb883157cfea3a7a4748d2b54f8f2cb6,9595,464,2143,100,0.000762,0.000544
c35ae23d8e31fcbbf50540b486c9dbb989365959,9611,557,2025,100,0.000751,0.000536
10462a1c443dc1ed555e2cefb264952cebd41c2e,9668,540,1970,100,0.000748,0.000534
c3ac9f5470aace31b41093694d7fce3e1e5e3883,9847,43,2192,8,0.000254,0.000181
