id,input_length,output_length,input_tokens,output_tokens,energy_kwh,carbon_kg
35416399,5456,153,1527,45,0.000629,0.000449
34136823,5460,71,1307,18,0.000605,0.000432
36934928,5476,37,1555,13,0.000634,0.000452
35728124,5480,214,1405,57,0.000612,0.000437
22588954,5481,65,1315,14,0.000605,0.000432
37672789,5486,228,1473,57,0.000616,0.000439
40760787,5492,41,1620,17,0.00064,0.000457
21577826,5502,134,1247,33,0.000591,0.000421
12533291,5528,101,1495,26,0.000627,1e-06
37576755,5543,256,1358,49,0.000609,0.000435
16237077,5557,130,1217,27,0.000591,0.000422
36607825,5582,214,1492,53,0.00062,0.000442
36882573,5607,122,1481,29,0.000614,0.000438
23487664,5626,177,1466,41,0.000621,0.000443
21457702,5631,189,1406,48,0.000604,0.000431
39123281,5640,86,1300,27,0.000602,0.00043
39135300,5641,54,1394,11,0.000604,0.000431
27475745,5648,159,1499,48,0.000616,0.000439
34541264,5651,24,1579,10,0.000634,2e-06
29027462,5659,314,1448,69,0.000623,0.000445
36896016,5670,175,1413,42,0.00062,0.000442
27771931,5670,139,1429,44,0.000622,0.000443
36703778,5677,92,1302,21,0.000477,0.00034
34972475,5689,102,1497,25,0.000622,0.000444
36046503,5690,77,1331,23,0.000612,1e-06
32131672,5695,145,1420,35,0.000623,0.000444
37630605,5697,98,1379,25,0.000612,0.000437
34560658,5734,95,1553,25,0.000636,0.000453
37604151,5741,146,1420,34,0.000627,0.000447
37282644,5743,29,1564,11,0.000635,0.000453
13569129,5753,238,1310,45,0.000606,0.000433
35801175,5760,398,1461,101,0.000628,0.000448
25019896,5775,226,1519,62,0.000627,0.000447
35559861,5778,113,1294,27,0.000604,0.000431
40300369,5787,425,1374,101,0.000611,0.000436
38185491,5857,5,1538,7,0.000634,0.000452
35001427,5858,72,1386,14,0.000611,0.000436
38753430,5877,46,1703,16,0.000671,0.000478
34964522,5894,138,1387,29,0.000611,0.000436
13037771,5897,124,1607,35,0.000647,0.000461
23237285,5899,266,1498,63,0.000621,0.000443
37651767,5934,418,1650,101,0.000646,0.000461
23283820,5936,278,1382,64,0.000608,1e-06
29345662,5938,176,1530,34,0.000626,0.000446
40760771,5981,30,1744,12,0.00067,0.000478
39415834,5986,369,1578,101,0.000642,0.000458
26948735,6024,128,1580,35,0.000642,0.000458
34998776,6047,550,1500,101,0.000629,0.000449
38232115,6063,39,1639,13,0.000649,0.000463
36875714,6071,156,1829,38,0.000676,0.000482
32950900,6077,179,1521,41,0.000621,0.000443
34217549,6100,141,1523,29,0.000623,0.000445
34994457,6104,31,1525,10,0.000625,0.000446
38365929,6111,176,1659,55,0.000651,0.000464
36370553,6117,125,1515,35,0.000625,0.000446
22762984,6126,108,1468,25,0.000631,0.00045
37808100,6146,34,1706,12,0.000669,0.000478
38843341,6158,479,1531,101,0.000627,0.000447
35483754,6182,141,1974,35,0.000576,0.000411
36327826,6209,87,1560,21,0.000634,0.000452
17614190,6226,191,1475,46,0.000625,0.000446
20476654,6258,112,1424,26,0.000622,0.000444
31365272,6263,162,1604,36,0.000642,2e-06
36716861,6274,112,1481,24,0.000621,0.000443
29160114,6276,109,1690,22,0.000669,0.000477
32570115,6281,127,1567,29,0.000634,0.000453
26198076,6298,102,1572,35,0.000636,0.000453
35412495,6334,54,1686,18,0.000662,0.000472
33159899,6335,356,1535,81,0.000625,0.000446
12431180,6343,404,1658,101,0.000645,0.00046
21468892,6352,254,1643,57,0.000646,0.000461
34789836,6364,151,1617,37,0.00064,0.000456
22763719,6373,150,1741,37,0.000666,2e-06
33365674,6386,251,1555,60,0.000633,0.000452
24616801,6386,154,1576,41,0.000639,0.000456
26966304,6425,29,1598,9,0.000321,0.000229
20803548,6430,118,1557,32,0.000638,0.000455
36732018,6453,188,1609,43,0.000645,0.00046
38756997,6484,79,1753,21,0.000671,0.000479
34384083,6509,17,1852,9,0.000681,0.000486
33025872,6601,125,1690,34,0.000666,0.000475
34768119,6668,158,1524,34,0.000625,0.000446
36200366,6691,94,1612,22,0.000634,0.000452
37987166,6710,111,1620,24,0.000639,0.000456
33567564,6720,146,1610,34,0.000636,0.000454
30546498,6755,370,1716,79,0.000663,0.000473
32956824,6766,65,1751,16,0.000665,0.000474
22765879,6771,374,1680,101,0.000657,0.000469
40244905,6782,161,1699,62,0.000659,0.00047
30520596,6829,201,1639,47,0.000642,0.000458
40410798,6861,18,1945,7,0.000693,0.000494
39075921,6924,157,1967,42,0.000694,0.000495
30722038,7015,127,1990,40,0.000694,0.000495
37882468,7065,78,1797,17,0.00068,0.000485
38727201,7093,38,1915,14,0.000689,0.000492
32912445,7128,195,1847,57,0.000686,0.00049
35748458,7252,129,1904,35,0.000689,2e-06
35500894,7291,96,1925,27,0.000693,0.000495
38025397,7305,117,1890,30,0.000681,0.000486
27575869,7312,416,1955,101,0.000697,0.000498
36240334,7320,32,1978,11,0.0007,0.000499
39149505,7327,29,2046,14,0.00071,0.000507
31037598,7365,73,1800,17,0.000683,0.000487
38502617,7398,112,1810,24,0.000683,0.000487
34534840,7474,340,1808,85,0.000681,0.000486
33551340,7493,157,1890,55,0.000684,0.000488
15949285,7518,24,1908,6,0.000687,0.00049
36602399,7585,238,1915,45,0.000688,0.000491
37318935,7641,234,2008,51,0.000699,0.000499
29478415,7652,170,1847,37,0.000679,0.000484
35095267,7673,79,1832,18,0.000682,0.000486
40018483,7728,22,2107,14,0.000729,0.00052
39984102,7739,19,2222,11,0.000758,0.000541
37459852,7765,26,2142,10,0.00074,0.000528
36014166,7766,54,2096,15,0.000344,0.000246
38059968,7797,26,2146,9,0.000735,2e-06
19341954,7822,111,1894,32,0.000675,0.000482
39875134,7840,432,1918,101,0.000681,0.000486
29802581,7869,427,1842,101,0.000676,0.000483
37420223,8024,102,2072,28,0.000714,0.00051
31922609,8118,154,2058,36,0.000675,2e-06
39949130,8132,396,2130,101,0.000734,0.000523
39677397,8189,115,2070,27,0.000722,0.000515
33408096,8263,252,2264,56,0.000755,0.000539
37393486,8405,19,2340,11,0.000767,0.000547
35566703,8448,21,2411,11,0.000767,0.000547
39941124,8486,166,1968,40,0.000377,0.000269
37982000,8515,93,2134,22,0.000724,0.000517
37670362,8534,29,2334,10,0.000754,0.000538
35654894,8622,52,2136,15,0.000723,0.000516
40012848,8676,106,2068,25,0.000709,0.000506
34097904,9081,197,2450,42,0.000779,0.000556
30923145,9141,120,2401,26,0.000753,0.000537
35097223,9233,240,2289,63,0.000747,0.000533
36458579,9306,416,2435,101,0.000787,0.000561
33440287,9866,51,2503,12,0.000787,0.000562
27536258,9925,178,2499,44,0.000786,0.00056
29945991,9944,210,2490,47,0.000792,0.000565
37845488,9945,282,2577,79,0.000813,0.00058
